date,spx,dax,ftse,nikkei
15/08/2005,1233.873758,4922.34,5344.24,12256.55
16/08/2005,1219.344457,4883.81,5322.35,12315.67
17/08/2005,1220.236699,4871.46,5292.71,12273.12
18/08/2005,1219.020202,4851.27,5269.32,12307.37
19/08/2005,1219.712167,4929.91,5312.62,12291.73
22/08/2005,1221.72631,4941.69,5318.44,12452.51
23/08/2005,1217.573653,4917.74,5300.24,12472.93
24/08/2005,1209.585444,4915.95,5275.23,12502.26
25/08/2005,1212.394971,4856.01,5255.66,12405.16
26/08/2005,1205.098029,4783.8,5228.06,12439.48
29/08/2005,1212.282259,4812.24,5228.06,12309.83
30/08/2005,1208.41325,4791.72,5255.8,12453.14
31/08/2005,1220.33099,4829.69,5296.92,12413.6
01/09/2005,1221.588195,4842.94,5328.51,12506.97
02/09/2005,1218.021074,4837.81,5326.85,12600
05/09/2005,1218.021074,4909.89,5337.84,12634.88
06/09/2005,1233.393201,4968.28,5359.15,12599.43
07/09/2005,1236.359944,4988.14,5365.93,12607.59
08/09/2005,1231.673742,4992.75,5340.79,12533.89
09/09/2005,1241.47624,5005.93,5359.31,12692.04
12/09/2005,1240.558147,4989.98,5375.1,12896.43
13/09/2005,1231.197544,4901.88,5338.01,12901.95
14/09/2005,1227.162167,4911.17,5347.44,12834.25
15/09/2005,1227.727033,4905.98,5383.45,12986.78
16/09/2005,1237.913337,4986.5,5407.9,12958.68
19/09/2005,1231.021568,4926.13,5429.68,12958.68
20/09/2005,1221.344707,4962.86,5416.36,13148.57
21/09/2005,1210.201363,4875.22,5369.68,13196.57
22/09/2005,1214.621766,4849.01,5385.73,13159.36
23/09/2005,1215.291395,4882.58,5413.56,13159.36
26/09/2005,1215.627732,4998.16,5453.08,13392.63
27/09/2005,1215.661125,4965.88,5447.31,13310.04
28/09/2005,1216.893703,5048.74,5494.79,13435.91
29/09/2005,1227.675875,5021.17,5478.22,13617.24
30/09/2005,1228.811379,5044.12,5477.71,13574.3
03/10/2005,1226.703497,5082.07,5501.55,13525.28
04/10/2005,1214.473381,5138.02,5494.43,13738.84
05/10/2005,1196.388543,5069.42,5427.82,13689.89
06/10/2005,1191.491633,5017.27,5372.37,13359.51
07/10/2005,1195.904213,5007.77,5362.3,13227.74
10/10/2005,1187.330111,5022.79,5374.55,13227.74
11/10/2005,1184.873686,5032.46,5380.67,13556.71
12/10/2005,1177.682444,4981.77,5342.16,13463.74
13/10/2005,1176.842717,4950.07,5265.22,13449.24
14/10/2005,1186.568651,4975.56,5275,13420.54
17/10/2005,1190.103793,4978.83,5286.53,13400.29
18/10/2005,1178.143344,4947.18,5263.93,13352.24
19/10/2005,1195.755691,4845.98,5167.85,13129.49
20/10/2005,1177.79805,4864.25,5164.07,13190.46
21/10/2005,1179.594098,4838.4,5142.12,13199.95
24/10/2005,1199.382609,4901.79,5207.6,13106.18
25/10/2005,1196.539458,4872.97,5182.12,13280.62
26/10/2005,1191.382525,4900.79,5227.81,13395.02
27/10/2005,1178.898188,4806.05,5182.75,13417.08
28/10/2005,1198.412586,4825.64,5213.4,13346.54
31/10/2005,1207.005823,4929.07,5317.28,13606.5
01/11/2005,1202.76125,4922.55,5344.33,13867.86
02/11/2005,1214.756866,4954.83,5358.63,13894.78
03/11/2005,1219.93631,5011,5431.93,13894.78
04/11/2005,1220.135839,4995.24,5423.56,14075.96
07/11/2005,1222.812644,5024.2,5460.8,14061.6
08/11/2005,1218.58716,5008.83,5460.91,14036.73
09/11/2005,1220.651131,5011.38,5439.81,14072.2
10/11/2005,1230.964394,5015.55,5423.5,14080.88
11/11/2005,1234.715419,5090.75,5465.06,14155.06
14/11/2005,1233.761241,5092.43,5470,14116.04
15/11/2005,1229.013406,5110.61,5439.6,14091.77
16/11/2005,1231.214021,5081.46,5429.95,14170.87
17/11/2005,1242.800751,5099.72,5460.02,14411.79
18/11/2005,1248.272784,5123.5,5498.9,14623.12
21/11/2005,1254.849034,5170.61,5497.94,14680.43
22/11/2005,1261.22642,5174.72,5517.21,14708.32
23/11/2005,1265.607083,5196.08,5531.71,14708.32
24/11/2005,1265.607083,5187.98,5511.01,14742.58
25/11/2005,1268.249669,5194.27,5523.84,14784.29
28/11/2005,1257.462155,5176.59,5477.37,14986.94
29/11/2005,1257.484183,5199.48,5490.99,14927.7
30/11/2005,1249.479127,5193.4,5423.17,14872.15
01/12/2005,1264.666691,5266.55,5486.12,15130.5
02/12/2005,1265.080005,5307.99,5528.08,15421.6
05/12/2005,1262.087057,5266.86,5510.39,15551.31
06/12/2005,1263.696749,5300.85,5538.77,15423.38
07/12/2005,1257.365165,5266.75,5528.84,15484.66
08/12/2005,1255.843677,5286.75,5531.11,15183.36
09/12/2005,1259.369129,5282.13,5517.42,15404.05
12/12/2005,1260.431829,5301.21,5501.48,15738.7
13/12/2005,1267.42546,5310.28,5507.24,15778.86
14/12/2005,1272.736586,5286.76,5521.13,15464.58
15/12/2005,1270.938733,5295.82,5495.34,15254.44
16/12/2005,1267.320062,5353.66,5531.63,15173.07
19/12/2005,1259.917798,5350.18,5539.78,15391.48
20/12/2005,1259.62021,5356.6,5547.94,15641.26
21/12/2005,1262.794937,5397.23,5587.38,15957.57
22/12/2005,1268.123515,5398.28,5596.98,15941.37
23/12/2005,1268.664276,5419.05,5595.45,15941.37
26/12/2005,1268.664276,5419.05,5595.45,16107.67
27/12/2005,1256.541005,5444.84,5595.45,15969.4
28/12/2005,1258.1688,5447.15,5622.79,16194.61
29/12/2005,1254.415748,5458.58,5638.32,16344.2
30/12/2005,1248.292968,5408.26,5618.76,16111.43
02/01/2006,1248.292968,5449.98,5618.76,16111.43
03/01/2006,1268.800375,5460.68,5681.46,16111.43
04/01/2006,1273.459261,5523.62,5714.58,16361.54
05/01/2006,1273.482992,5516.53,5691.18,16425.37
06/01/2006,1285.453804,5536.32,5731.78,16428.21
09/01/2006,1290.15371,5537.11,5731.46,16428.21
10/01/2006,1289.687068,5494.71,5688.83,16124.35
11/01/2006,1294.178632,5532.89,5731.54,16363.59
12/01/2006,1286.056055,5542.13,5735.15,16445.19
13/01/2006,1287.605251,5483.09,5711.03,16454.95
16/01/2006,1287.605251,5514.64,5740.24,16268.03
17/01/2006,1282.934279,5460.16,5698.96,15805.95
18/01/2006,1277.933185,5395.61,5663.65,15341.18
19/01/2006,1285.044139,5430.84,5693.19,15696.28
20/01/2006,1261.485366,5349.02,5672.36,15696.69
23/01/2006,1263.824841,5348.72,5660.94,15360.65
24/01/2006,1266.862935,5334.3,5633.8,15648.89
25/01/2006,1264.682675,5427.09,5704.39,15651
26/01/2006,1273.825217,5548.91,5722.61,15891.02
27/01/2006,1283.722254,5647.42,5786.84,16460.68
30/01/2006,1285.195482,5660.03,5779.84,16551.23
31/01/2006,1280.084896,5674.15,5760.26,16649.82
01/02/2006,1282.458487,5726.53,5801.63,16480.09
02/02/2006,1270.836846,5649.6,5747.27,16710.55
03/02/2006,1264.029973,5657.12,5759.32,16659.64
06/02/2006,1265.022962,5666.78,5772.36,16747.76
07/02/2006,1254.781293,5672.92,5746.79,16720.99
08/02/2006,1265.65005,5666.41,5725.09,16272.68
09/02/2006,1263.775095,5743.68,5808.75,16439.67
10/02/2006,1266.990068,5701.47,5764.11,16257.83
13/02/2006,1262.855547,5756.33,5793.51,15877.66
14/02/2006,1275.530069,5763.4,5792.29,16184.87
15/02/2006,1280.001608,5764.37,5791.46,15932.83
16/02/2006,1289.381297,5789.25,5828.88,16043.67
17/02/2006,1287.2426,5795.48,5846.17,15713.45
20/02/2006,1287.2426,5793.95,5862.96,15437.93
21/02/2006,1283.025616,5801.04,5857.66,15894.94
22/02/2006,1292.670981,5862.06,5872.39,15781.78
23/02/2006,1287.789308,5857.88,5836.04,16096.1
24/02/2006,1289.430848,5870.79,5860.49,16101.91
27/02/2006,1294.121745,5915.15,5875.86,16192.95
28/02/2006,1280.664314,5796.04,5791.54,16205.43
01/03/2006,1291.242358,5866.61,5844.07,15964.46
02/03/2006,1289.140817,5783.49,5832.98,15909.76
03/03/2006,1287.231233,5721.46,5858.69,15663.34
06/03/2006,1278.257967,5754.06,5897.82,15901.16
07/03/2006,1275.87781,5739.28,5857.37,15726.02
08/03/2006,1278.474817,5673.36,5812.94,15627.49
09/03/2006,1272.233081,5732.22,5855.89,16036.91
10/03/2006,1281.576688,5804.92,5907.87,16115.63
13/03/2006,1284.133188,5855.16,5952.84,16361.51
14/03/2006,1297.478463,5870.88,5950.59,16238.36
15/03/2006,1303.023188,5898.48,5965.06,16319.04
16/03/2006,1305.332225,5897.79,5993.25,16096.21
17/03/2006,1307.250563,5882.38,5999.41,16339.73
20/03/2006,1305.08412,5902.79,5991.73,16624.8
21/03/2006,1297.23319,5911.86,5991.25,16624.8
22/03/2006,1305.041317,5932.31,6007.46,16495.48
23/03/2006,1301.673521,5947.11,5990.06,16489.37
24/03/2006,1302.953483,5973.14,6036.27,16560.87
27/03/2006,1301.605146,5912.26,5972.18,16650.1
28/03/2006,1293.225374,5890.63,5935.68,16690.24
29/03/2006,1302.892897,5914.78,5959.22,16938.41
30/03/2006,1300.247441,5984.19,6015.25,17045.34
31/03/2006,1294.827842,5970.08,5964.57,17059.66
03/04/2006,1297.812816,6024.05,6024.28,17333.31
04/04/2006,1305.934982,6013.85,6004.69,17292.91
05/04/2006,1311.558409,6029.2,6044.09,17243.98
06/04/2006,1309.041661,6031.39,6045.65,17489.33
07/04/2006,1295.498828,5952.92,6026.11,17563.37
10/04/2006,1296.604677,6003.4,6066.98,17456.58
11/04/2006,1286.574749,5908.47,6016.49,17418.13
12/04/2006,1288.124914,5901.25,6000.84,17162.55
13/04/2006,1289.11801,5918.57,6029.37,17199.15
14/04/2006,1289.11801,5918.57,6029.37,17233.82
17/04/2006,1285.330706,5918.57,6029.37,17000.36
18/04/2006,1307.645139,5902.58,6044.13,17232.86
19/04/2006,1309.930605,5993.76,6089.77,17350.12
20/04/2006,1311.456431,6063.28,6081.41,17317.53
21/04/2006,1311.283581,6094.75,6132.74,17403.96
24/04/2006,1308.112958,6079.09,6098.71,16914.4
25/04/2006,1301.741427,6078.8,6086.62,16970.29
26/04/2006,1305.406253,6107.12,6104.34,17055.93
27/04/2006,1309.717321,6067.74,6060.03,17114.54
28/04/2006,1310.611964,6009.89,6023.14,16906.23
01/05/2006,1305.193331,6009.89,6023.14,16925.71
02/05/2006,1313.210855,6051.29,6082.07,17153.77
03/05/2006,1307.849468,5968.96,6010.02,17153.77
04/05/2006,1312.252511,6039.32,6036.89,17153.77
05/05/2006,1325.76084,6113.29,6091.74,17153.77
08/05/2006,1324.662795,6127.98,6067.1,17291.67
09/05/2006,1325.139962,6140.72,6105.64,17190.91
10/05/2006,1322.852002,6118.38,6083.39,16951.93
11/05/2006,1305.924323,6054.72,6042.03,16862.14
12/05/2006,1291.239213,5916.28,5912.11,16601.78
15/05/2006,1294.503783,5857.03,5841.27,16486.91
16/05/2006,1292.08137,5851.92,5846.18,16158.42
17/05/2006,1270.321522,5652.72,5675.49,16307.67
18/05/2006,1261.81259,5666.07,5671.59,16087.18
19/05/2006,1267.030373,5672.28,5657.37,16155.45
22/05/2006,1262.071508,5546.24,5532.72,15857.87
23/05/2006,1256.580898,5678.49,5678.71,15599.2
24/05/2006,1258.565418,5587.23,5587.06,15907.2
25/05/2006,1272.880582,5706.06,5677.7,15693.75
26/05/2006,1280.160865,5788.36,5791,15970.76
29/05/2006,1280.160865,5755.02,5791,15915.68
30/05/2006,1259.841491,5622.43,5652.02,15859.45
31/05/2006,1270.089862,5692.86,5723.81,15467.33
01/06/2006,1285.713778,5707.59,5749.69,15503.74
02/06/2006,1288.218224,5687.04,5764.62,15789.31
05/06/2006,1265.285877,5621.19,5762.13,15668.31
06/06/2006,1263.84894,5502.81,5669.79,15384.86
07/06/2006,1256.153217,5543.93,5706.29,15096.01
08/06/2006,1257.927744,5383.28,5562.94,14633.03
09/06/2006,1252.298212,5464.08,5655.2,14750.84
12/06/2006,1236.404115,5395.55,5620.86,14833.01
13/06/2006,1223.692762,5292.14,5519.63,14218.6
14/06/2006,1230.043122,5305.99,5506.82,14309.56
15/06/2006,1256.163492,5422.22,5619.28,14470.76
16/06/2006,1251.544302,5376.01,5597.44,14879.34
19/06/2006,1240.137683,5439.23,5626.09,14860.35
20/06/2006,1240.123972,5493.61,5658.19,14648.41
21/06/2006,1252.204709,5503.41,5665.03,14644.26
22/06/2006,1245.597203,5533.42,5684.08,15135.69
23/06/2006,1244.504377,5529.74,5692.14,15124.04
26/06/2006,1250.561201,5514.63,5681.24,15152.4
27/06/2006,1239.201846,5459.15,5652.25,15171.81
28/06/2006,1246.003181,5456.87,5678.58,14886.11
29/06/2006,1272.867259,5581.67,5791.48,15121.15
30/06/2006,1270.204381,5683.31,5833.42,15505.18
03/07/2006,1280.188915,5712.69,5884.44,15571.62
04/07/2006,1280.188915,5729.01,5883.53,15638.5
05/07/2006,1270.905336,5625.63,5826.68,15523.94
06/07/2006,1274.081894,5695.47,5890.03,15321.4
07/07/2006,1265.476453,5681.85,5888.86,15307.61
10/07/2006,1267.337493,5706.32,5896.9,15552.81
11/07/2006,1272.522945,5616.04,5857.3,15473.82
12/07/2006,1258.601649,5637.82,5860.56,15249.32
13/07/2006,1242.288901,5527.29,5765.02,15097.95
14/07/2006,1236.199088,5422.22,5707.62,14845.24
17/07/2006,1234.489977,5416.96,5700.97,14845.24
18/07/2006,1236.863939,5396.85,5681.7,14437.24
19/07/2006,1259.81245,5539.29,5777.96,14500.26
20/07/2006,1249.133562,5545.82,5770.88,14946.84
21/07/2006,1240.291121,5451.01,5719.74,14821.26
24/07/2006,1260.909767,5578.05,5833.87,14794.5
25/07/2006,1268.879656,5565.76,5851.16,15005.24
26/07/2006,1268.399942,5583.1,5877.1,14884.07
27/07/2006,1263.197017,5659.07,5929.49,15179.78
28/07/2006,1278.545332,5705.42,5974.92,15342.87
31/07/2006,1276.660352,5681.97,5928.33,15456.81
01/08/2006,1270.917486,5596.74,5880.84,15440.91
02/08/2006,1278.549078,5680.82,5932.11,15464.29
03/08/2006,1280.269016,5640.03,5838.35,15470.37
04/08/2006,1279.362458,5723.03,5889.4,15499.18
07/08/2006,1275.765579,5626.67,5828.8,15154.06
08/08/2006,1271.47896,5651.92,5818.09,15464.66
09/08/2006,1265.9495,5702.81,5860.47,15656.59
10/08/2006,1271.808196,5630.96,5823.38,15630.91
11/08/2006,1266.743105,5628.37,5820.13,15565.02
14/08/2006,1268.21387,5692,5870.87,15857.11
15/08/2006,1285.577743,5776.8,5897.88,15816.19
16/08/2006,1295.426182,5812.94,5896.6,16071.36
17/08/2006,1297.477683,5833.51,5900.42,16020.84
18/08/2006,1302.303994,5817.02,5903.36,16105.98
21/08/2006,1297.52336,5794.83,5915.24,15969.04
22/08/2006,1298.822011,5818.41,5902.64,16181.17
23/08/2006,1292.993141,5775.54,5860.04,16163.03
24/08/2006,1296.063658,5814.08,5869.09,15960.62
25/08/2006,1295.087692,5811.47,5878.59,15938.66
28/08/2006,1301.784495,5854.99,5878.59,15762.59
29/08/2006,1304.280672,5847.02,5888.28,15890.56
30/08/2006,1304.266244,5867.53,5929.34,15872.02
31/08/2006,1303.81846,5859.57,5906.13,16140.76
01/09/2006,1311.011036,5876.54,5949.15,16134.25
04/09/2006,1311.011036,5909.72,5986.64,16358.07
05/09/2006,1313.248098,5884.07,5981.69,16385.96
06/09/2006,1300.259374,5813.06,5929.27,16284.09
07/09/2006,1294.015254,5773.72,5858.12,16012.41
08/09/2006,1298.918595,5795.26,5879.27,16080.46
11/09/2006,1299.541667,5798.46,5850.77,15794.38
12/09/2006,1313.113972,5873.85,5895.48,15719.34
13/09/2006,1318.067398,5906.12,5892.15,15750.05
14/09/2006,1316.283472,5907.37,5877.22,15942.39
15/09/2006,1319.865463,5937.87,5877.01,15866.93
18/09/2006,1321.18304,5926.33,5890.25,15866.93
19/09/2006,1318.309422,5873.46,5831.79,15874.28
20/09/2006,1325.175051,5954.38,5866.23,15718.67
21/09/2006,1318.033134,5962.03,5896.73,15834.23
22/09/2006,1314.777314,5883.32,5822.28,15634.67
25/09/2006,1326.372003,5901.66,5798.31,15633.81
26/09/2006,1336.342782,5960.63,5873.55,15557.45
27/09/2006,1336.590723,5989.71,5930.14,15947.87
28/09/2006,1339.146065,5989.16,5971.34,16024.85
29/09/2006,1335.846993,6004.33,5960.81,16127.58
02/10/2006,1331.323441,5999.46,5957.83,16254.29
03/10/2006,1334.114194,5992.22,5937.09,16242.09
04/10/2006,1350.217496,6046.37,5966.5,16082.55
05/10/2006,1353.217635,6075.28,6004.52,16449.33
06/10/2006,1349.583479,6085.82,6001.19,16436.06
09/10/2006,1350.661706,6084.4,6030.88,16436.06
10/10/2006,1353.420563,6117.71,6072.69,16477.25
11/10/2006,1349.9535,6119.45,6073.51,16400.57
12/10/2006,1362.827417,6160.28,6121.28,16368.81
13/10/2006,1365.615257,6173.68,6157.31,16536.54
16/10/2006,1369.054694,6186.54,6172.37,16692.76
17/10/2006,1364.048468,6115.1,6108.62,16611.59
18/10/2006,1365.961859,6182.78,6150.39,16653
19/10/2006,1366.962018,6177.42,6155.97,16551.36
20/10/2006,1368.598169,6202.82,6155.19,16651.63
23/10/2006,1377.022989,6242.91,6166.13,16788.82
24/10/2006,1377.37504,6247.52,6182.51,16780.47
25/10/2006,1382.22466,6264.92,6214.55,16699.3
26/10/2006,1389.084849,6284.19,6184.82,16811.6
27/10/2006,1377.339555,6262.54,6160.88,16669.07
30/10/2006,1377.928805,6258.19,6126.79,16351.85
31/10/2006,1377.942572,6268.92,6129.22,16399.39
01/11/2006,1367.806672,6291.9,6149.62,16375.26
02/11/2006,1367.342067,6223.33,6149.28,16350.02
03/11/2006,1364.296879,6241.15,6148.13,16350.02
06/11/2006,1379.783126,6330.65,6224.54,16364.76
07/11/2006,1382.843126,6361.96,6243.96,16393.41
08/11/2006,1385.716966,6349.26,6238.99,16215.74
09/11/2006,1378.334096,6358.68,6231.53,16198.57
10/11/2006,1380.897243,6357.77,6208.41,16112.43
13/11/2006,1384.419685,6393.73,6194.18,16022.49
14/11/2006,1393.219568,6387.38,6186.63,16289.55
15/11/2006,1396.570858,6430.89,6229.79,16243.47
16/11/2006,1399.762548,6443.02,6254.85,16163.87
17/11/2006,1401.203907,6412.36,6192.04,16091.73
20/11/2006,1400.49983,6452.33,6204.52,15725.94
21/11/2006,1402.814064,6460.39,6202.62,15734.14
22/11/2006,1406.091088,6476.13,6160.28,15914.23
23/11/2006,1406.091088,6475.25,6139.99,15914.23
24/11/2006,1400.947288,6411.96,6122.07,15734.6
27/11/2006,1381.904191,6298.17,6050.08,15885.38
28/11/2006,1386.724362,6281.68,6025.91,15855.26
29/11/2006,1399.484216,6363.8,6084.36,16076.2
30/11/2006,1400.634364,6309.19,6048.85,16274.33
01/12/2006,1396.713043,6241.13,6021.54,16321.78
04/12/2006,1409.118741,6295.23,6050.43,16303.59
05/12/2006,1414.757957,6372.8,6086.42,16265.76
06/12/2006,1412.899694,6369.51,6090.35,16371.28
07/12/2006,1407.290325,6413.03,6131.48,16473.36
08/12/2006,1409.842706,6427.41,6152.44,16417.82
11/12/2006,1413.038248,6469.42,6159.77,16527.99
12/12/2006,1411.559986,6476.17,6156.4,16637.78
13/12/2006,1413.21426,6520.77,6192.46,16692.93
14/12/2006,1425.485673,6552.58,6227.96,16829.2
15/12/2006,1427.085767,6588.83,6260.02,16914.31
18/12/2006,1422.476576,6597.25,6247.43,16962.11
19/12/2006,1425.551434,6553.51,6203.95,16776.88
20/12/2006,1423.526156,6586.91,6198.59,17011.04
21/12/2006,1418.304226,6573.96,6183.7,17047.83
22/12/2006,1410.764768,6503.13,6189.97,17104.96
25/12/2006,1410.764768,6503.13,6189.97,17092.89
26/12/2006,1416.903986,6503.13,6189.97,17169.19
27/12/2006,1426.835837,6608.86,6245.24,17223.15
28/12/2006,1424.725544,6611.81,6240.95,17224.81
29/12/2006,1418.300486,6596.92,6220.81,17225.83
01/01/2007,1418.300486,6596.92,6220.81,17225.83
02/01/2007,1418.300486,6681.13,6310.93,17225.83
03/01/2007,1416.60204,6691.32,6319.01,17225.83
04/01/2007,1418.341193,6674.4,6286.96,17353.67
05/01/2007,1409.707052,6593.09,6220.12,17091.59
08/01/2007,1412.842838,6607.59,6194.16,17091.59
09/01/2007,1412.113612,6614.37,6196.14,17237.77
10/01/2007,1414.849926,6566.56,6160.68,16942.4
11/01/2007,1423.824986,6687.3,6230.07,16838.17
12/01/2007,1430.732619,6705.17,6239.01,17057.01
15/01/2007,1430.732619,6731.74,6263.46,17209.92
16/01/2007,1431.902848,6716.82,6215.66,17202.46
17/01/2007,1430.618701,6701.7,6204.46,17261.35
18/01/2007,1426.368554,6689.62,6210.27,17370.93
19/01/2007,1430.503613,6747.17,6237.19,17310.44
22/01/2007,1422.954953,6687.31,6218.43,17424.18
23/01/2007,1427.988746,6678.93,6227.61,17408.57
24/01/2007,1440.131307,6748.37,6314.79,17507.4
25/01/2007,1423.903619,6719.58,6269.26,17458.3
26/01/2007,1422.182399,6690.34,6228.04,17421.93
29/01/2007,1420.620938,6726.01,6239.88,17470.46
30/01/2007,1428.818801,6788.23,6241.96,17490.19
31/01/2007,1438.242887,6789.11,6203.09,17383.42
01/02/2007,1445.944488,6851.28,6282.23,17519.5
02/02/2007,1448.390177,6885.76,6310.92,17547.11
05/02/2007,1446.987398,6874.06,6317.9,17344.8
06/02/2007,1447.996971,6875.7,6346.26,17406.86
07/02/2007,1450.015787,6915.56,6369.47,17292.32
08/02/2007,1448.306941,6876.73,6346.39,17292.48
09/02/2007,1438.06104,6911.11,6382.84,17504.33
12/02/2007,1433.371895,6859.45,6353.46,17504.33
13/02/2007,1444.262885,6895.34,6381.76,17621.45
14/02/2007,1455.301114,6961.18,6421.21,17752.64
15/02/2007,1456.812462,6958.62,6433.32,17897.23
16/02/2007,1455.537998,6957.07,6419.53,17875.65
19/02/2007,1455.537998,6987.08,6444.44,17940.09
20/02/2007,1459.684218,6982.91,6412.33,17939.12
21/02/2007,1457.62767,6941.66,6357.07,17913.21
22/02/2007,1456.38138,6973.73,6380.94,18108.79
23/02/2007,1451.194,6992.58,6401.49,18188.42
26/02/2007,1449.374751,7027.59,6434.7,18215.35
27/02/2007,1399.042264,6819.65,6286.08,18119.92
28/02/2007,1406.819009,6715.44,6171.47,17604.12
01/03/2007,1403.166934,6640.24,6116.04,17453.51
02/03/2007,1387.165658,6603.32,6116.24,17217.93
05/03/2007,1374.122438,6534.57,6058.65,16642.25
06/03/2007,1395.408124,6595,6138.54,16844.5
07/03/2007,1391.967131,6617.75,6156.49,16764.62
08/03/2007,1401.891859,6713.23,6227.69,17090.31
09/03/2007,1402.846423,6716.52,6245.23,17164.04
12/03/2007,1406.601496,6715.49,6233.28,17292.39
13/03/2007,1377.95005,6623.99,6161.15,17178.84
14/03/2007,1387.17148,6447.7,6000.71,16676.89
15/03/2007,1392.27916,6585.47,6133.22,16860.39
16/03/2007,1386.945078,6579.87,6130.6,16744.15
19/03/2007,1402.058357,6671.41,6189.36,17009.55
20/03/2007,1410.93626,6700.29,6220.26,17163.2
21/03/2007,1435.042497,6712.06,6256.77,17163.2
22/03/2007,1434.536503,6856.96,6318.03,17419.2
23/03/2007,1436.11257,6856.96,6339.38,17480.61
26/03/2007,1437.496237,6828.82,6291.94,17521.96
27/03/2007,1428.609294,6858.34,6292.59,17365.05
28/03/2007,1417.227987,6816.89,6267.21,17254.73
29/03/2007,1422.531866,6897.08,6324.18,17263.94
30/03/2007,1420.863768,6917.03,6308.03,17287.65
02/04/2007,1424.55413,6937.17,6315.53,17028.41
03/04/2007,1437.774169,7045.56,6366.11,17244.05
04/04/2007,1439.366164,7073.91,6364.7,17544.09
05/04/2007,1443.75557,7099.91,6397.34,17491.42
06/04/2007,1443.75557,7099.91,6397.34,17484.78
09/04/2007,1444.608514,7099.91,6397.34,17743.76
10/04/2007,1448.38665,7166.67,6417.77,17664.69
11/04/2007,1438.871418,7152.83,6413.25,17670.07
12/04/2007,1447.802338,7142.95,6416.37,17540.42
13/04/2007,1452.845773,7212.07,6462.43,17363.95
16/04/2007,1468.473596,7212.07,6516.22,17628.3
17/04/2007,1471.480978,7348.83,6497.78,17527.45
18/04/2007,1472.503465,7282.34,6449.36,17667.33
19/04/2007,1470.733962,7242.73,6440.57,17371.97
20/04/2007,1484.350385,7242.73,6486.75,17452.62
23/04/2007,1480.931383,7335.62,6479.71,17455.37
24/04/2007,1480.410099,7270.32,6429.54,17451.77
25/04/2007,1495.41773,7343.08,6461.95,17236.16
26/04/2007,1494.250351,7387.02,6469.38,17429.17
27/04/2007,1494.06758,7378.12,6418.67,17400.41
30/04/2007,1482.367321,7408.87,6449.21,17400.41
01/05/2007,1486.30354,7408.87,6419.61,17274.98
02/05/2007,1495.918366,7455.93,6484.45,17394.92
03/05/2007,1502.390677,7476.69,6537.77,17394.92
04/05/2007,1505.616902,7516.76,6603.66,17394.92
07/05/2007,1509.48377,7525.69,6603.66,17669.83
08/05/2007,1507.71864,7442.2,6550.43,17656.84
09/05/2007,1512.579598,7475.99,6549.6,17748.12
10/05/2007,1491.469432,7415.33,6524.12,17736.96
11/05/2007,1505.845575,7479.34,6565.67,17553.72
14/05/2007,1503.146292,7459.61,6555.5,17677.94
15/05/2007,1501.186815,7505.35,6568.65,17512.98
16/05/2007,1514.143034,7481.25,6559.45,17529
17/05/2007,1512.748778,7481.25,6579.25,17498.6
18/05/2007,1522.748045,7607.54,6640.92,17399.58
21/05/2007,1525.101319,7619.31,6636.79,17556.87
22/05/2007,1524.118009,7659.39,6606.61,17680.05
23/05/2007,1522.275367,7735.88,6616.4,17705.12
24/05/2007,1507.511496,7697.38,6565.45,17696.97
25/05/2007,1515.733678,7739.2,6570.55,17481.21
28/05/2007,1515.733678,7739.2,6570.55,17587.59
29/05/2007,1518.113082,7781.04,6606.48,17672.56
30/05/2007,1530.230821,7764.97,6602.08,17588.26
31/05/2007,1530.621161,7883.04,6621.45,17875.75
01/06/2007,1536.335756,7987.85,6676.66,17958.88
04/06/2007,1539.181823,7976.79,6664.11,17973.42
05/06/2007,1530.946135,7919.83,6632.8,18053.81
06/06/2007,1517.378557,7730.05,6522.69,18040.93
07/06/2007,1490.718814,7618.61,6505.12,18053.38
08/06/2007,1507.672846,7590.5,6505.11,17779.09
11/06/2007,1509.120835,7590.5,6567.52,17834.48
12/06/2007,1492.996088,7590.5,6520.45,17760.91
13/06/2007,1515.673263,7680.76,6559.56,17732.77
14/06/2007,1522.974181,7849.16,6649.92,17842.29
15/06/2007,1532.908138,8030.64,6732.4,17971.49
18/06/2007,1531.045482,8036.12,6703.5,18149.52
19/06/2007,1533.704557,8033.52,6650.24,18163.61
20/06/2007,1512.8383,8090.49,6649.25,18211.68
21/06/2007,1522.185691,7964.71,6595.99,18240.3
22/06/2007,1502.560408,7949.63,6567.35,18188.63
25/06/2007,1497.740712,7930.61,6588.41,18087.48
26/06/2007,1492.892953,7860.52,6559.28,18066.11
27/06/2007,1506.34457,7801.23,6527.57,17849.28
28/06/2007,1505.711807,7921.36,6571.28,17932.27
29/06/2007,1503.348596,8007.32,6607.9,18138.36
02/07/2007,1519.430881,7958.24,6590.55,18146.3
03/07/2007,1524.871112,8050.68,6639.81,18149.9
04/07/2007,1524.871112,8075.26,6673.07,18168.72
05/07/2007,1525.403058,7987.13,6635.23,18221.48
06/07/2007,1530.440716,8048.32,6690.12,18140.94
09/07/2007,1531.854384,8077.39,6712.67,18261.98
10/07/2007,1510.11617,7964.76,6630.93,18252.67
11/07/2007,1518.755579,7898.54,6615.13,18049.51
12/07/2007,1547.700532,8053.43,6697.7,17984.14
13/07/2007,1552.49783,8092.77,6716.72,18238.95
