date,price
09/12/1999,1057.169553
10/12/1999,1053.502438
11/12/1999,1061.310374
12/12/1999,1027.455509
13/12/1999,1008.553343
14/12/1999,1029.717423
15/12/1999,1012.568501
16/12/1999,1021.101181
17/12/1999,1036.960852
18/12/1999,1024.31469
19/12/1999,1025.583954
20/12/1999,1032.666495
21/12/1999,1067.737639
22/12/1999,1052.79238
23/12/1999,1031.055281
24/12/1999,1029.849887
25/12/1999,1030.100541
26/12/1999,1028.212794
27/12/1999,1033.559879
28/12/1999,1060.975442
29/12/1999,1076.951935
30/12/1999,1060.806604
31/12/1999,1054.84386
01/01/2000,1051.435071
02/01/2000,994.3499181
03/01/2000,994.1719827
04/01/2000,977.0058683
05/01/2000,996.3435389
06/01/2000,1008.601184
07/01/2000,1001.704148
08/01/2000,1038.258698
09/01/2000,1036.738426
10/01/2000,1063.833466
11/01/2000,1091.300244
12/01/2000,1109.556381
13/01/2000,1115.951091
14/01/2000,1120.236395
15/01/2000,1122.688668
16/01/2000,1106.79143
17/01/2000,1118.588521
18/01/2000,1113.075177
19/01/2000,1143.482406
20/01/2000,1139.828091
21/01/2000,1134.016599
22/01/2000,1148.367546
23/01/2000,1148.066139
24/01/2000,1147.093421
25/01/2000,1113.676618
26/01/2000,1118.447604
27/01/2000,1104.8716
28/01/2000,1112.806885
29/01/2000,1092.96904
30/01/2000,1073.717011
31/01/2000,1047.526044
01/02/2000,1043.808631
02/02/2000,1039.173188
03/02/2000,1023.997253
04/02/2000,1031.245201
05/02/2000,1024.572428
06/02/2000,1018.365925
07/02/2000,1017.591969
08/02/2000,1020.329542
09/02/2000,1032.711583
10/02/2000,1041.218505
11/02/2000,1028.024984
12/02/2000,1051.09528
13/02/2000,1023.273503
14/02/2000,1035.714802
15/02/2000,1037.017328
16/02/2000,1048.568252
17/02/2000,1053.533096
18/02/2000,1028.316981
19/02/2000,1021.989125
20/02/2000,1049.828749
21/02/2000,1043.169838
22/02/2000,1047.982891
23/02/2000,1053.457644
24/02/2000,1059.845515
25/02/2000,1069.813144
26/02/2000,1071.686542
27/02/2000,1095.784412
28/02/2000,1076.620128
29/02/2000,1082.014111
01/03/2000,1098.221302
02/03/2000,1100.144368
03/03/2000,1094.917243
04/03/2000,1109.35458
05/03/2000,1108.222229
06/03/2000,1113.428358
07/03/2000,1112.775318
08/03/2000,1110.181783
09/03/2000,1130.269397
10/03/2000,1156.112185
11/03/2000,1173.432124
12/03/2000,1188.181837
13/03/2000,1202.172062
14/03/2000,1209.087357
15/03/2000,1225.63109
16/03/2000,1229.775792
17/03/2000,1225.193593
18/03/2000,1197.295219
19/03/2000,1219.139344
20/03/2000,1210.718632
21/03/2000,1191.607512
22/03/2000,1186.62289
23/03/2000,1198.388498
24/03/2000,1221.682586
25/03/2000,1209.62122
26/03/2000,1225.854094
27/03/2000,1219.124338
28/03/2000,1203.560914
29/03/2000,1216.29005
30/03/2000,1223.59783
31/03/2000,1230.845653
01/04/2000,1229.466204
02/04/2000,1236.183829
03/04/2000,1241.102553
04/04/2000,1259.181023
05/04/2000,1260.484456
06/04/2000,1265.382464
07/04/2000,1262.314277
08/04/2000,1252.729785
09/04/2000,1229.963446
10/04/2000,1210.436793
11/04/2000,1247.717617
12/04/2000,1251.132039
13/04/2000,1277.271009
14/04/2000,1268.688905
15/04/2000,1253.236447
16/04/2000,1278.5542
17/04/2000,1290.376716
18/04/2000,1248.288188
19/04/2000,1251.77629
20/04/2000,1253.175564
21/04/2000,1241.415852
22/04/2000,1246.96831
23/04/2000,1238.600395
24/04/2000,1226.285215
25/04/2000,1256.980354
26/04/2000,1253.007014
27/04/2000,1271.018758
28/04/2000,1304.045043
29/04/2000,1327.920236
30/04/2000,1318.537517
01/05/2000,1337.045996
02/05/2000,1329.450517
03/05/2000,1354.088147
04/05/2000,1360.158026
05/05/2000,1371.607984
06/05/2000,1371.860666
07/05/2000,1363.501036
08/05/2000,1341.399266
09/05/2000,1318.640235
10/05/2000,1287.613494
11/05/2000,1246.683238
12/05/2000,1260.583291
13/05/2000,1258.361113
14/05/2000,1279.736466
15/05/2000,1296.783785
16/05/2000,1307.852069
17/05/2000,1294.794096
18/05/2000,1312.302695
19/05/2000,1302.619403
20/05/2000,1319.747447
21/05/2000,1337.43254
22/05/2000,1301.15108
23/05/2000,1307.679688
24/05/2000,1326.506332
25/05/2000,1324.50648
26/05/2000,1316.337578
27/05/2000,1316.26986
28/05/2000,1284.688633
29/05/2000,1306.552753
30/05/2000,1299.231459
31/05/2000,1286.856981
01/06/2000,1255.992702
02/06/2000,1299.707755
03/06/2000,1314.311254
04/06/2000,1299.41973
05/06/2000,1288.825944
06/06/2000,1302.457243
07/06/2000,1296.73743
08/06/2000,1295.156542
09/06/2000,1275.278759
10/06/2000,1291.913866
11/06/2000,1274.129067
12/06/2000,1292.660313
13/06/2000,1294.262652
14/06/2000,1287.81071
15/06/2000,1264.668469
16/06/2000,1278.346735
17/06/2000,1279.604617
18/06/2000,1293.178692
19/06/2000,1285.557941
20/06/2000,1269.28025
21/06/2000,1250.835498
22/06/2000,1271.425535
23/06/2000,1250.019913
24/06/2000,1259.250441
25/06/2000,1249.583685
26/06/2000,1247.972701
27/06/2000,1248.095773
28/06/2000,1262.442529
29/06/2000,1266.483379
30/06/2000,1247.745655
01/07/2000,1285.630622
02/07/2000,1290.724388
03/07/2000,1287.101787
04/07/2000,1284.949625
05/07/2000,1299.96372
06/07/2000,1285.693573
07/07/2000,1289.354034
08/07/2000,1274.008879
09/07/2000,1251.097819
10/07/2000,1258.458672
11/07/2000,1287.588889
12/07/2000,1284.595443
13/07/2000,1255.570445
14/07/2000,1261.705128
15/07/2000,1250.96829
16/07/2000,1243.82084
17/07/2000,1244.658435
18/07/2000,1214.371597
19/07/2000,1183.475134
20/07/2000,1156.968326
21/07/2000,1173.442517
22/07/2000,1201.033821
23/07/2000,1201.06462
24/07/2000,1180.262926
25/07/2000,1144.22985
26/07/2000,1161.108489
27/07/2000,1174.726858
28/07/2000,1154.903988
29/07/2000,1164.277576
30/07/2000,1158.216333
31/07/2000,1163.102346
01/08/2000,1150.657036
02/08/2000,1137.263867
03/08/2000,1125.451681
04/08/2000,1126.580468
05/08/2000,1141.569377
06/08/2000,1116.366235
07/08/2000,1123.101141
08/08/2000,1137.402087
09/08/2000,1144.201713
10/08/2000,1130.644846
11/08/2000,1124.436017
12/08/2000,1132.710555
13/08/2000,1132.988783
14/08/2000,1156.735364
15/08/2000,1148.486847
16/08/2000,1112.287581
17/08/2000,1107.071117
18/08/2000,1101.316491
19/08/2000,1087.7056
20/08/2000,1080.235481
21/08/2000,1098.342404
22/08/2000,1132.11463
23/08/2000,1116.439216
24/08/2000,1137.30728
25/08/2000,1147.690023
26/08/2000,1137.474105
27/08/2000,1140.895456
28/08/2000,1170.623278
29/08/2000,1210.183365
30/08/2000,1241.315103
31/08/2000,1217.811465
01/09/2000,1243.59856
02/09/2000,1235.011404
03/09/2000,1274.594453
04/09/2000,1273.876578
05/09/2000,1257.806864
06/09/2000,1242.497706
07/09/2000,1244.036673
08/09/2000,1262.232201
09/09/2000,1264.570259
10/09/2000,1277.166942
11/09/2000,1312.401644
12/09/2000,1303.280117
13/09/2000,1298.43013
14/09/2000,1319.597718
15/09/2000,1299.620589
16/09/2000,1301.423451
17/09/2000,1315.969309
18/09/2000,1328.257049
19/09/2000,1367.08911
20/09/2000,1384.619718
21/09/2000,1405.229369
22/09/2000,1448.324915
23/09/2000,1398.835612
24/09/2000,1394.586662
25/09/2000,1404.044307
26/09/2000,1396.724229
27/09/2000,1404.036286
28/09/2000,1427.210427
29/09/2000,1406.905928
30/09/2000,1397.16387
01/10/2000,1385.632643
02/10/2000,1392.980158
03/10/2000,1368.810502
04/10/2000,1356.131789
05/10/2000,1380.295674
06/10/2000,1405.200558
07/10/2000,1409.624702
08/10/2000,1399.95726
09/10/2000,1383.50878
10/10/2000,1405.819571
11/10/2000,1396.879877
12/10/2000,1403.446304
13/10/2000,1396.809198
14/10/2000,1392.344314
15/10/2000,1387.262411
16/10/2000,1400.278081
17/10/2000,1426.708202
18/10/2000,1418.340322
19/10/2000,1449.172141
20/10/2000,1458.548729
21/10/2000,1459.674425
22/10/2000,1448.639797
23/10/2000,1469.983085
24/10/2000,1451.358188
25/10/2000,1436.412656
26/10/2000,1438.259632
27/10/2000,1429.003197
28/10/2000,1428.277645
29/10/2000,1435.314216
30/10/2000,1444.646918
31/10/2000,1432.710726
01/11/2000,1432.946564
02/11/2000,1465.924503
03/11/2000,1462.522142
04/11/2000,1472.520763
05/11/2000,1485.508923
06/11/2000,1460.918889
07/11/2000,1421.402069
08/11/2000,1430.544
09/11/2000,1434.669151
10/11/2000,1446.774537
11/11/2000,1449.820115
12/11/2000,1463.327599
13/11/2000,1457.488303
14/11/2000,1473.365551
15/11/2000,1476.06379
16/11/2000,1502.571784
17/11/2000,1504.912356
18/11/2000,1495.11879
19/11/2000,1491.377372
20/11/2000,1494.246366
21/11/2000,1474.336312
22/11/2000,1460.87335
23/11/2000,1475.958811
24/11/2000,1446.532908
25/11/2000,1480.394184
26/11/2000,1483.27557
27/11/2000,1474.403948
28/11/2000,1487.739101
29/11/2000,1504.758698
30/11/2000,1527.40467
01/12/2000,1546.027155
02/12/2000,1527.236683
03/12/2000,1531.826891
04/12/2000,1529.365909
05/12/2000,1558.804914
06/12/2000,1536.440462
07/12/2000,1526.81958
08/12/2000,1500.898781
09/12/2000,1515.713147
10/12/2000,1528.516397
11/12/2000,1475.754487
12/12/2000,1505.309644
13/12/2000,1482.027225
14/12/2000,1520.518422
15/12/2000,1516.672315
16/12/2000,1506.400854
17/12/2000,1492.625183
18/12/2000,1521.259181
19/12/2000,1508.937913
20/12/2000,1481.568229
21/12/2000,1500.345893
22/12/2000,1496.017757
23/12/2000,1524.185373
24/12/2000,1527.413801
25/12/2000,1530.146509
26/12/2000,1484.320158
27/12/2000,1479.304935
28/12/2000,1467.059218
29/12/2000,1466.691297
30/12/2000,1488.45317
31/12/2000,1489.86268
01/01/2001,1514.497535
02/01/2001,1497.525783
03/01/2001,1484.635222
04/01/2001,1511.002881
05/01/2001,1471.67083
06/01/2001,1474.727022
07/01/2001,1468.286213
08/01/2001,1449.726704
09/01/2001,1450.733437
10/01/2001,1472.227968
11/01/2001,1469.089241
12/01/2001,1436.790854
13/01/2001,1444.302838
14/01/2001,1444.147899
15/01/2001,1458.234072
16/01/2001,1461.577025
17/01/2001,1442.724481
18/01/2001,1449.522731
19/01/2001,1455.931645
20/01/2001,1474.261868
21/01/2001,1486.956262
22/01/2001,1500.754394
23/01/2001,1486.104866
24/01/2001,1508.369927
25/01/2001,1496.942593
26/01/2001,1452.796867
27/01/2001,1406.174687
28/01/2001,1396.355807
29/01/2001,1374.335351
30/01/2001,1415.07558
31/01/2001,1430.602554
01/02/2001,1407.166257
02/02/2001,1393.791189
03/02/2001,1386.681572
04/02/2001,1371.189898
05/02/2001,1376.293535
06/02/2001,1378.814019
07/02/2001,1334.808293
08/02/2001,1307.525214
09/02/2001,1262.516478
10/02/2001,1240.306036
11/02/2001,1275.918819
12/02/2001,1297.338124
13/02/2001,1325.369082
14/02/2001,1333.873841
15/02/2001,1388.866399
16/02/2001,1395.858314
17/02/2001,1377.9403
18/02/2001,1375.23844
19/02/2001,1379.954136
20/02/2001,1376.31044
21/02/2001,1336.918889
22/02/2001,1350.530313
23/02/2001,1327.870901
24/02/2001,1370.031608
25/02/2001,1372.54916
26/02/2001,1392.551608
27/02/2001,1404.894223
28/02/2001,1425.428109
01/03/2001,1422.768809
02/03/2001,1376.535551
03/03/2001,1386.870297
04/03/2001,1377.194626
05/03/2001,1361.89141
06/03/2001,1371.920745
07/03/2001,1371.386836
08/03/2001,1388.226606
09/03/2001,1398.166022
10/03/2001,1376.786293
11/03/2001,1357.197008
12/03/2001,1349.881592
13/03/2001,1365.104911
14/03/2001,1352.464086
15/03/2001,1360.793305
16/03/2001,1298.111593
17/03/2001,1296.995781
18/03/2001,1286.946766
19/03/2001,1316.760477
20/03/2001,1340.192903
21/03/2001,1344.131271
22/03/2001,1345.388014
23/03/2001,1325.569135
24/03/2001,1329.028674
25/03/2001,1309.044832
26/03/2001,1297.639455
27/03/2001,1311.16856
28/03/2001,1307.226085
29/03/2001,1343.652989
30/03/2001,1336.104866
31/03/2001,1317.064024
01/04/2001,1311.325678
02/04/2001,1285.633029
03/04/2001,1315.596213
04/04/2001,1316.821269
05/04/2001,1309.72665
06/04/2001,1265.089571
07/04/2001,1251.082411
08/04/2001,1267.121159
09/04/2001,1283.811805
10/04/2001,1261.613707
11/04/2001,1244.340284
12/04/2001,1241.426904
13/04/2001,1259.321497
14/04/2001,1283.787406
15/04/2001,1265.906195
16/04/2001,1264.938669
17/04/2001,1318.849676
18/04/2001,1311.886363
19/04/2001,1317.455603
20/04/2001,1318.854527
21/04/2001,1326.240912
22/04/2001,1341.16851
23/04/2001,1343.160565
24/04/2001,1337.596603
25/04/2001,1350.803278
26/04/2001,1338.439734
27/04/2001,1278.389919
28/04/2001,1270.955488
29/04/2001,1276.926658
30/04/2001,1273.95573
01/05/2001,1267.881181
02/05/2001,1235.818279
03/05/2001,1258.412995
04/05/2001,1221.653289
05/05/2001,1252.29291
06/05/2001,1256.462396
07/05/2001,1230.777989
08/05/2001,1219.752389
09/05/2001,1239.644346
10/05/2001,1223.005573
11/05/2001,1223.408616
12/05/2001,1254.703915
13/05/2001,1239.978582
14/05/2001,1258.24711
15/05/2001,1236.547081
16/05/2001,1228.71005
17/05/2001,1241.168177
18/05/2001,1227.005775
19/05/2001,1197.145545
20/05/2001,1192.19953
21/05/2001,1188.051128
22/05/2001,1206.512963
23/05/2001,1184.338732
24/05/2001,1167.990986
25/05/2001,1198.042862
26/05/2001,1195.908885
27/05/2001,1175.801522
28/05/2001,1181.241607
29/05/2001,1182.350906
30/05/2001,1194.1636
31/05/2001,1202.04396
01/06/2001,1188.428817
02/06/2001,1190.818636
03/06/2001,1180.85656
04/06/2001,1215.669622
05/06/2001,1240.53089
06/06/2001,1222.933281
07/06/2001,1243.895017
08/06/2001,1238.55125
09/06/2001,1245.538005
10/06/2001,1245.029443
11/06/2001,1232.915945
12/06/2001,1235.690868
13/06/2001,1232.901202
14/06/2001,1231.937424
15/06/2001,1240.036914
16/06/2001,1220.651885
17/06/2001,1211.172538
18/06/2001,1197.41479
19/06/2001,1198.904064
20/06/2001,1218.45594
21/06/2001,1199.85324
22/06/2001,1197.23942
23/06/2001,1202.449525
24/06/2001,1216.98972
25/06/2001,1224.002155
26/06/2001,1240.977338
27/06/2001,1222.290982
28/06/2001,1171.490578
29/06/2001,1204.631645
30/06/2001,1182.791037
01/07/2001,1209.147117
02/07/2001,1179.460194
03/07/2001,1191.455281
04/07/2001,1215.36984
05/07/2001,1223.269481
06/07/2001,1255.012714
07/07/2001,1280.80028
08/07/2001,1283.136918
09/07/2001,1283.227347
10/07/2001,1284.894689
11/07/2001,1313.755803
12/07/2001,1314.542782
13/07/2001,1319.176057
14/07/2001,1300.028206
15/07/2001,1329.828183
16/07/2001,1325.382112
17/07/2001,1310.710564
18/07/2001,1270.295741
19/07/2001,1269.732134
20/07/2001,1293.403571
21/07/2001,1300.597644
22/07/2001,1281.01298
23/07/2001,1293.659254
24/07/2001,1270.045948
25/07/2001,1289.52869
26/07/2001,1262.682969
27/07/2001,1223.828502
28/07/2001,1207.745923
29/07/2001,1235.416208
30/07/2001,1248.026771
31/07/2001,1214.122192
01/08/2001,1210.43601
02/08/2001,1255.109808
03/08/2001,1273.798166
04/08/2001,1281.25004
05/08/2001,1297.231307
06/08/2001,1303.389698
07/08/2001,1288.842978
08/08/2001,1309.473336
09/08/2001,1320.288336
10/08/2001,1311.614775
11/08/2001,1323.318568
12/08/2001,1329.929985
13/08/2001,1359.540151
14/08/2001,1317.143641
15/08/2001,1325.601494
16/08/2001,1315.303637
17/08/2001,1321.292424
18/08/2001,1333.006568
19/08/2001,1310.933226
20/08/2001,1275.54465
21/08/2001,1280.211559
22/08/2001,1285.968369
23/08/2001,1263.117632
24/08/2001,1293.577692
25/08/2001,1298.173029
26/08/2001,1283.876309
27/08/2001,1271.154378
28/08/2001,1286.092254
29/08/2001,1279.870385
30/08/2001,1312.702924
31/08/2001,1300.335633
01/09/2001,1307.632456
02/09/2001,1291.330256
03/09/2001,1296.315222
04/09/2001,1320.490253
05/09/2001,1300.741633
06/09/2001,1366.100341
07/09/2001,1394.651256
08/09/2001,1403.921502
09/09/2001,1369.337763
10/09/2001,1381.092252
11/09/2001,1359.666736
12/09/2001,1386.821478
13/09/2001,1385.506765
14/09/2001,1357.44811
15/09/2001,1339.757797
16/09/2001,1328.96776
17/09/2001,1351.071367
18/09/2001,1338.283065
19/09/2001,1305.3568
20/09/2001,1323.748821
21/09/2001,1306.910726
22/09/2001,1295.553038
23/09/2001,1284.26363
24/09/2001,1282.342423
25/09/2001,1263.274762
26/09/2001,1249.314865
27/09/2001,1225.090356
28/09/2001,1197.204277
29/09/2001,1193.427441
30/09/2001,1160.828912
01/10/2001,1164.547535
02/10/2001,1150.977357
03/10/2001,1138.183317
04/10/2001,1165.851839
05/10/2001,1164.111867
06/10/2001,1191.96512
07/10/2001,1171.441472
08/10/2001,1157.914739
09/10/2001,1155.787837
10/10/2001,1167.287219
11/10/2001,1189.761638
12/10/2001,1207.840469
13/10/2001,1241.099076
14/10/2001,1227.8056
15/10/2001,1229.271284
16/10/2001,1232.624613
17/10/2001,1235.029954
18/10/2001,1160.30916
19/10/2001,1148.972529
20/10/2001,1148.74148
21/10/2001,1150.651011
22/10/2001,1165.498468
23/10/2001,1178.262642
24/10/2001,1161.403553
25/10/2001,1134.197682
26/10/2001,1116.303851
27/10/2001,1120.026618
28/10/2001,1088.070522
29/10/2001,1088.626967
30/10/2001,1083.406938
31/10/2001,1088.978979
01/11/2001,1082.006624
02/11/2001,1083.581143
03/11/2001,1073.213924
04/11/2001,1068.839853
05/11/2001,1054.919446
06/11/2001,1066.74899
07/11/2001,1038.112367
08/11/2001,1055.290596
09/11/2001,1047.288734
10/11/2001,1039.431688
11/11/2001,1025.771333
12/11/2001,1062.343394
13/11/2001,1046.200611
14/11/2001,1045.384753
15/11/2001,1064.935307
16/11/2001,1078.403156
17/11/2001,1071.743396
18/11/2001,1065.127126
19/11/2001,1054.073897
20/11/2001,1071.984516
21/11/2001,1060.933417
22/11/2001,1045.145817
23/11/2001,1081.17116
24/11/2001,1079.281166
25/11/2001,1068.461992
26/11/2001,1039.63359
27/11/2001,1044.9664
28/11/2001,1049.262951
29/11/2001,1072.855783
30/11/2001,1057.846483
01/12/2001,1034.26602
02/12/2001,1030.773027
03/12/2001,1045.434508
04/12/2001,1012.104212
05/12/2001,1025.99817
06/12/2001,1032.603352
07/12/2001,1016.42379
08/12/2001,1021.630215
09/12/2001,1006.963346
10/12/2001,985.7614712
11/12/2001,967.986253
12/12/2001,971.4565412
13/12/2001,986.0258156
14/12/2001,975.0963727
15/12/2001,984.962245
16/12/2001,973.7229203
17/12/2001,949.3017408
18/12/2001,946.7563048
19/12/2001,926.0329276
20/12/2001,933.940375
21/12/2001,938.2878923
22/12/2001,953.1442548
23/12/2001,979.1621601
24/12/2001,988.7731889
25/12/2001,1013.269382
26/12/2001,995.9071266
27/12/2001,964.1976228
28/12/2001,967.1603835
29/12/2001,968.486511
30/12/2001,952.7535279
31/12/2001,942.6010549
01/01/2002,935.6287442
02/01/2002,914.8390258
03/01/2002,891.4969063
04/01/2002,877.6789006
05/01/2002,904.5285751
06/01/2002,904.1133888
07/01/2002,907.5645612
08/01/2002,904.9913616
09/01/2002,924.8445993
10/01/2002,889.3995504
11/01/2002,886.4049542
12/01/2002,878.1739211
13/01/2002,876.833334
14/01/2002,869.4449054
15/01/2002,877.470199
16/01/2002,874.0255392
17/01/2002,886.2274126
18/01/2002,883.9825008
19/01/2002,873.5046501
20/01/2002,889.1989152
21/01/2002,895.8660008
22/01/2002,876.9038035
23/01/2002,886.7038024
24/01/2002,888.5111458
25/01/2002,904.6337235
26/01/2002,912.4649501
27/01/2002,906.1851192
28/01/2002,892.7549531
29/01/2002,909.0688851
30/01/2002,895.7666814
31/01/2002,893.7491341
01/02/2002,905.1112401
02/02/2002,921.0598778
03/02/2002,909.9542974
04/02/2002,900.7942752
05/02/2002,921.5478082
06/02/2002,908.6126245
07/02/2002,908.9505245
08/02/2002,910.0692302
09/02/2002,904.2603111
10/02/2002,914.872967
11/02/2002,935.7773526
12/02/2002,960.6340882
13/02/2002,989.5995617
14/02/2002,965.3623786
15/02/2002,947.5218166
16/02/2002,937.2954591
17/02/2002,931.9798801
18/02/2002,956.461039
19/02/2002,938.4706566
20/02/2002,938.4549886
21/02/2002,936.4611477
22/02/2002,936.9146018
23/02/2002,942.2412289
24/02/2002,933.0345027
25/02/2002,928.8286112
26/02/2002,919.2103621
27/02/2002,944.0542331
28/02/2002,961.3761938
01/03/2002,982.622921
02/03/2002,986.3720768
03/03/2002,980.1289923
04/03/2002,983.0829792
05/03/2002,971.0450167
06/03/2002,957.0188065
07/03/2002,964.4445134
08/03/2002,970.88918
09/03/2002,974.9069638
10/03/2002,986.5368069
11/03/2002,979.0666849
12/03/2002,973.2646047
13/03/2002,957.7786614
14/03/2002,960.684588
15/03/2002,969.9004357
16/03/2002,967.0025864
17/03/2002,962.2637407
18/03/2002,995.0258749
19/03/2002,1010.948072
20/03/2002,1021.649146
21/03/2002,1023.815319
22/03/2002,1034.581621
23/03/2002,1028.55216
24/03/2002,1047.659102
25/03/2002,1037.766994
26/03/2002,1049.941919
27/03/2002,1033.344332
28/03/2002,1036.657496
29/03/2002,1035.78377
30/03/2002,1046.638337
31/03/2002,1036.483431
01/04/2002,1031.462479
02/04/2002,1012.782998
03/04/2002,994.6102724
04/04/2002,987.4274599
05/04/2002,997.2796642
06/04/2002,987.8941939
07/04/2002,990.4659187
08/04/2002,1001.77284
09/04/2002,993.9051036
10/04/2002,1015.353579
11/04/2002,1019.129232
12/04/2002,1001.899237
13/04/2002,1025.703074
14/04/2002,1007.768263
15/04/2002,1020.635322
16/04/2002,1018.553602
17/04/2002,1003.853503
18/04/2002,1008.279213
19/04/2002,1011.988321
20/04/2002,1029.168182
21/04/2002,1044.839158
22/04/2002,1029.631705
23/04/2002,1059.211118
24/04/2002,1061.038271
25/04/2002,1061.809274
26/04/2002,1056.948911
27/04/2002,1030.883407
28/04/2002,1015.128984
29/04/2002,1020.231498
30/04/2002,1024.784197
01/05/2002,1021.394493
02/05/2002,1026.27573
03/05/2002,1039.263231
04/05/2002,1042.722874
05/05/2002,1020.190287
06/05/2002,996.7478507
07/05/2002,1016.265737
08/05/2002,1039.95799
09/05/2002,1051.223122
10/05/2002,1068.859906
11/05/2002,1074.172836
12/05/2002,1080.29507
13/05/2002,1100.184688
14/05/2002,1099.815364
15/05/2002,1100.112426
16/05/2002,1120.704285
17/05/2002,1148.43494
18/05/2002,1138.068565
19/05/2002,1142.410421
20/05/2002,1124.00507
21/05/2002,1105.504117
22/05/2002,1109.155891
23/05/2002,1136.733762
24/05/2002,1131.640142
25/05/2002,1113.472964
26/05/2002,1115.369354
27/05/2002,1109.467868
28/05/2002,1118.450042
29/05/2002,1105.215569
30/05/2002,1106.629997
31/05/2002,1114.715648
01/06/2002,1079.143879
02/06/2002,1079.200536
03/06/2002,1078.273259
04/06/2002,1071.842116
05/06/2002,1063.028626
06/06/2002,1061.964844
07/06/2002,1044.027892
08/06/2002,1018.442514
09/06/2002,1029.272784
10/06/2002,1015.166189
11/06/2002,999.693723
12/06/2002,1009.333672
13/06/2002,980.7101225
14/06/2002,967.4137733
15/06/2002,975.9784794
16/06/2002,967.2538039
17/06/2002,954.8967024
18/06/2002,949.6183902
19/06/2002,940.1046715
20/06/2002,936.0430177
21/06/2002,942.208704
22/06/2002,967.152449
23/06/2002,942.4661915
24/06/2002,924.4602871
25/06/2002,906.3096052
26/06/2002,918.8216069
27/06/2002,912.6440867
28/06/2002,917.6476883
29/06/2002,913.8957501
30/06/2002,896.5264348
01/07/2002,867.2735077
02/07/2002,839.7186172
03/07/2002,815.509249
04/07/2002,813.7399848
05/07/2002,815.3803688
06/07/2002,809.732406
07/07/2002,829.320604
08/07/2002,812.1608971
09/07/2002,822.0553228
10/07/2002,823.2386924
11/07/2002,798.0116858
12/07/2002,799.4467753
13/07/2002,782.6310774
14/07/2002,776.8490407
15/07/2002,786.1056581
16/07/2002,771.5601142
17/07/2002,781.7673627
18/07/2002,788.3837056
19/07/2002,792.5164066
20/07/2002,793.1582343
21/07/2002,769.9386937
22/07/2002,777.4843001
23/07/2002,782.5514983
24/07/2002,772.3863853
25/07/2002,772.102587
26/07/2002,784.4687537
27/07/2002,782.2203826
28/07/2002,776.820086
29/07/2002,762.4588126
30/07/2002,767.4627613
31/07/2002,758.1888375
01/08/2002,753.1195784
02/08/2002,729.8555185
03/08/2002,723.2751104
04/08/2002,731.1163486
05/08/2002,721.5405372
06/08/2002,718.134806
07/08/2002,713.0327302
08/08/2002,693.2673298
09/08/2002,686.6384107
10/08/2002,691.3508644
11/08/2002,692.8898716
12/08/2002,694.2490111
13/08/2002,697.9022636
14/08/2002,694.8969587
15/08/2002,684.7301407
16/08/2002,693.7133321
17/08/2002,686.3509881
18/08/2002,681.265896
19/08/2002,676.9353873
20/08/2002,685.3156806
21/08/2002,674.7969861
22/08/2002,684.1032543
23/08/2002,663.3102473
24/08/2002,648.4394077
25/08/2002,662.7018852
26/08/2002,659.6953508
27/08/2002,675.2701532
28/08/2002,671.9871176
29/08/2002,685.7378618
30/08/2002,683.2979912
31/08/2002,694.4945716
01/09/2002,704.5895783
02/09/2002,698.9545872
03/09/2002,692.9877233
04/09/2002,710.9604167
05/09/2002,728.7344098
06/09/2002,731.9569479
07/09/2002,736.3051237
08/09/2002,739.1435678
09/09/2002,737.0883095
10/09/2002,726.5509397
11/09/2002,713.2041303
12/09/2002,730.1976432
13/09/2002,721.9003442
14/09/2002,730.4822021
15/09/2002,727.6232048
16/09/2002,735.6226317
17/09/2002,764.3548752
18/09/2002,775.7461699
19/09/2002,770.0975309
20/09/2002,745.2548207
21/09/2002,738.3430017
22/09/2002,734.1536202
23/09/2002,755.1825296
24/09/2002,740.1695636
25/09/2002,739.5848678
26/09/2002,740.298461
27/09/2002,749.1074018
28/09/2002,744.8918955
29/09/2002,745.6926782
30/09/2002,746.7147912
01/10/2002,745.6204567
02/10/2002,759.1385621
03/10/2002,751.2620659
04/10/2002,755.4454145
05/10/2002,755.4336889
06/10/2002,796.477671
07/10/2002,817.3446007
08/10/2002,811.7429818
09/10/2002,825.8626332
10/10/2002,840.4786223
11/10/2002,821.0833933
12/10/2002,821.0744832
13/10/2002,836.0888103
14/10/2002,819.6189495
15/10/2002,812.1219912
16/10/2002,809.2932225
17/10/2002,828.6797463
18/10/2002,832.6527237
19/10/2002,825.8058174
20/10/2002,852.4824559
21/10/2002,845.0278003
22/10/2002,839.2903724
23/10/2002,817.067223
24/10/2002,793.5147069
25/10/2002,809.5652468
26/10/2002,811.5469386
27/10/2002,791.5923129
28/10/2002,791.0724936
29/10/2002,777.0514684
30/10/2002,785.6066386
31/10/2002,787.6155275
01/11/2002,790.1575707
02/11/2002,786.1497777
03/11/2002,803.9894074
04/11/2002,823.2100289
05/11/2002,837.2840408
06/11/2002,829.8859113
07/11/2002,838.2494448
08/11/2002,850.3853516
09/11/2002,863.5430527
10/11/2002,875.8297642
11/11/2002,867.3293832
12/11/2002,855.756589
13/11/2002,864.1629672
14/11/2002,852.8169099
15/11/2002,867.8639895
16/11/2002,869.8899742
17/11/2002,853.3001101
18/11/2002,863.4074494
19/11/2002,852.8263476
20/11/2002,853.1044132
